"numero_de_pedido";"estado_de_pedido";"fecha_de_pedido";"id cliente";"titulo_metodo_de_pago";"importe_de_descuento_del_carrito";"importe_subtotal_carrito";"importe_envio_pedido";"importe_reembolsado_pedido";"importe_total_pedido";"importe_total_de_impuestos_del_pedido";"sku";"articulo_numero";"nombre_del_articulo";"cantidad";"coste_articulo";"cupon_articulo";"importe_descuento";"importe_impuestos_descuento"
42767;"Completado";"2022-02-03 21:37";2734;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"002-1-2-1-1-1-1-1-2-3-2";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
42768;"Completado";"2022-02-04 11:55";3372;"Stripe";0.0;199.0;0;0;199;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
42769;"Completado";"2022-02-04 12:02";1340;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"002-1-2-1-1-1-1-1-2-3-2";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
42771;"Completado";"2022-02-04 14:00";2700;"Tarjeta de credito (Stripe)";0.0;29.0;0;0;29;0.0;"002-1-2-1-1-1-1-1-2-3-2";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
42772;"Completado";"2022-02-04 17:47";75;"Tarjeta de credito (Stripe)";0.0;29.0;0;0;29;0.0;"002-1-2-1-1-1-1-1-2-3-2";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
42773;"Completado";"2022-02-04 20:21";2770;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"002-1-2-1-1-1-1-1-2-3-2";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
42774;"Completado";"2022-02-05 9:52";484;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"002-1-2-1-1-1-1-1-2-3-2";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
42775;"Procesando";"2022-02-06 10:20";479;"Visa ending in 5945";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
42777;"Procesando";"2022-02-06 12:35";478;"MasterCard ending in 8623";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
42780;"Completado";"2022-02-06 17:06";4399;"Stripe";0.0;199.0;0;0;199;0.0;"";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
42800;"Completado";"2022-02-07 9:36";485;"Pago con tarjeta";0.0;179.0;0;0;179;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
42801;"Completado";"2022-02-07 12:09";1526;"Stripe";0.0;199.0;0;0;199;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
42802;"Completado";"2022-02-07 14:52";963;"Pago con tarjeta";0.0;249.0;0;0;249;0.0;"002-1-2-1-1-1-1-1-3";1;"Aprende Python desde cero";1;249.0;"";"";""
42866;"Procesando";"2022-02-08 14:08";4381;"MasterCard ending in 6008";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
42896;"Procesando";"2022-02-09 1:32";4525;"Visa ending in 1454";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
42909;"Completado";"2022-02-09 13:14";1529;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"";1;"MYSQL: Administracion de bases de datos";1;149.0;"";"";""
42911;"Completado";"2022-02-09 13:35";2770;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
42926;"Completado";"2022-02-10 6:54";2748;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"002-1-2-1-1-1-1-1-2-3-2";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
42927;"Completado";"2022-02-10 7:35";2811;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
42942;"Completado";"2022-02-10 10:00";1630;"Stripe";0.0;29.0;0;0;29;0.0;"002-1-2-1-1-1-1-1-2-3-2";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
42967;"Completado";"2022-02-10 10:49";1521;"Stripe";0.0;199.0;0;0;199;0.0;"";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
42968;"Completado";"2022-02-10 11:25";2805;"Stripe";0.0;299.0;0;0;299;0.0;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
42969;"Completado";"2022-02-10 14:02";295;"Tarjeta de credito (Stripe)";0.0;29.0;0;0;29;0.0;"002-1-2-1-1-1-1-1-2-3-2";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
42982;"Procesando";"2022-02-10 16:44";1138;"Visa ending in 1449";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
42986;"Completado";"2022-02-11 9:55";1135;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"001-2-1-1-1";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
42987;"Procesando";"2022-02-11 13:13";1137;"Visa ending in 6063";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
42988;"Completado";"2022-02-11 13:15";1134;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
42989;"Completado";"2022-02-11 16:52";453;"Stripe";0.0;199.0;0;0;199;0.0;"";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
42990;"Procesando";"2022-02-11 17:03";594;"MasterCard ending in 2940";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
42992;"Completado";"2022-02-11 17:34";601;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"002-1-2-1-1-1-1-1-2-3-2";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
42993;"Completado";"2022-02-11 18:35";598;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"002-1-2-1-1-1-1-1-2-3-2";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
42994;"Completado";"2022-02-11 19:28";598;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"001-3";1;"Aprende Python desde cero";1;249.0;"";"";""
42995;"Completado";"2022-02-12 7:17";619;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"002-1-2-1-1-1-1-1-2-3-2";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
42996;"Completado";"2022-02-12 9:36";790;"Stripe";0.0;29.0;0;0;29;0.0;"002-1-2-1-1-1-1-1-2-3-2";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
42997;"Procesando";"2022-02-12 11:03";2040;"Visa ending in 0006";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
42998;"Completado";"2022-02-12 14:37";600;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"002-1-2-1-1-1-1-1-2-3-2";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
42999;"Completado";"2022-02-12 20:04";1953;"Stripe";0.0;249.0;0;0;249;0.0;"002-1-2-1-1-1-1-1";1;"Aprende Python desde cero";1;249.0;"";"";""
43000;"Completado";"2022-02-12 22:29";2010;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"002-1-2-1-1-1-1-1-2-3-2";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
43001;"Completado";"2022-02-13 10:00";1896;"Fraccionar pago";0.0;299.0;0;0;299;0.0;"";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
43002;"Completado";"2022-02-13 12:16";667;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
43004;"Completado";"2022-02-13 15:49";1875;"Stripe";0.0;29.0;0;0;29;0.0;"002-1-2-1-1-1-1-1-2-3-2";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
43005;"Completado";"2022-02-13 18:54";2565;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"002-1-2-1-1-1-1-1-2-3-2";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
43006;"Completado";"2022-02-13 21:17";2014;"Pago con tarjeta";0.0;699.0;0;0;699;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
43007;"Completado";"2022-02-13 21:29";1952;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"002-1-2-1-1-1-1-1-2-3-2";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
43008;"Completado";"2022-02-13 22:05";1742;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"002-1-2-1-1-1-1-1-2-3-2";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
43009;"Completado";"2022-02-13 22:10";789;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"002-1-2-1-1-1-1-1-2-3-2";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
43012;"Procesando";"2022-02-14 8:18";728;"MasterCard ending in 1902";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
43013;"Completado";"2022-02-14 8:27";787;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"002-1-2-1-1-1-1-1-2-3-2";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
43016;"Completado";"2022-02-14 9:20";767;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"002-1-2-1-1-1-1-1-2-3-2";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
43017;"Completado";"2022-02-14 10:47";2731;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
43023;"Completado";"2022-02-14 11:11";3692;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
43024;"Completado";"2022-02-14 11:12";2289;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"002-1-2-1-1-1-1-1-2-3-2";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
43099;"Completado";"2022-02-14 14:56";2285;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"002-1-2-1-1-1-1-1-2-3-2";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
43101;"Completado";"2022-02-14 18:53";2288;"Fraccionar pago";0.0;299.0;0;0;299;0.0;"";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
43102;"Completado";"2022-02-15 8:34";2322;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
43103;"Completado";"2022-02-15 9:15";2293;"Pago con tarjeta";0.0;349.0;0;0;349;0.0;"";1;"MYSQL: Administracion de bases de datos";1;149.0;"";"";""
43104;"Completado";"2022-02-15 9:48";2396;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"002-1-2-1-1-1-1-1-2-3-2";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
43105;"Procesando";"2022-02-15 11:00";2318;"MasterCard ending in 6701";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
43107;"Procesando";"2022-02-15 12:37";3803;"MasterCard ending in 9314";30.0;269.0;0;0;269;0.0;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"affiliate-credit-202204241920_1313";"30";"0"
43109;"Completado";"2022-02-15 12:43";1587;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"002-1-2-1-1-1-1-1-2-3-2";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
43110;"Procesando";"2022-02-15 19:26";2318;"Visa ending in 9802";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
43112;"Procesando";"2022-02-15 23:03";473;"Visa ending in 6375";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
43113;"Procesando";"2022-02-16 13:49";1051;"Visa ending in 8434";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
43114;"Completado";"2022-02-16 14:40";2326;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"001-3";1;"Aprende Python desde cero";1;249.0;"";"";""
43115;"Procesando";"2022-02-16 17:50";363;"Visa ending in 6713";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
43116;"Completado";"2022-02-16 20:13";2742;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"001-2-1-1-1";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
43117;"Completado";"2022-02-17 7:32";1343;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"001-2-1-1-1";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
43118;"Completado";"2022-02-17 9:35";1341;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
43127;"Completado";"2022-02-17 12:45";1355;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"002-1-2-1-1-1-1-1-2-1-1";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
43170;"Completado";"2022-02-18 10:49";1340;"Stripe";0.0;299.0;0;0;299;0.0;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
43203;"Completado";"2022-02-19 10:10";208;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"001-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
43204;"Completado";"2022-02-19 17:50";3702;"Stripe";0.0;199.0;0;0;199;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
43205;"Completado";"2022-02-19 20:12";218;"Stripe";0.0;199.0;0;0;199;0.0;"";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
43206;"Completado";"2022-02-20 9:42";3390;"Pago con tarjeta";0.0;29.0;0;0;29;0.0;"001-2-1-1-1";1;"Recursos gratis de un analista de datos";1;29.0;"";"";""
43207;"Completado";"2022-02-20 9:43";216;"Tarjeta de credito (Stripe)";0.0;349.0;0;0;349;0.0;"";1;"MYSQL: Administracion de bases de datos";1;149.0;"";"";""
43208;"Completado";"2022-02-20 10:43";899;"Fraccionar pago";0.0;299.0;0;0;299;0.0;"";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
43210;"Completado";"2022-02-21 14:26";937;"Pago con tarjeta";30.0;169.0;0;0;169;0.0;"001-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"affiliate-credit-202204231515_470";"30";"0"
43258;"Completado";"2022-02-22 4:23";2678;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
43260;"Completado";"2022-02-22 11:27";955;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"001-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
43261;"Completado";"2022-02-22 15:09";1649;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
43264;"Completado";"2022-02-22 18:13";2759;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"001-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
43265;"Completado";"2022-02-22 22:41";1568;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"001-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
43266;"Completado";"2022-02-23 8:56";2770;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
43267;"Completado";"2022-02-23 9:03";2732;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
43268;"Completado";"2022-02-23 10:37";2774;"Stripe";0.0;199.0;0;0;199;0.0;"001-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
43269;"Completado";"2022-02-23 11:24";2751;"Stripe";0.0;249.0;0;0;249;0.0;"001-3";1;"Aprende Python desde cero";1;249.0;"";"";""
43270;"Completado";"2022-02-23 11:52";2775;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"001-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
43272;"Completado";"2022-02-23 13:44";2742;"Fraccionar pago";0.0;299.0;0;0;299;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
43273;"Completado";"2022-02-23 14:25";2731;"Stripe";20.0;229.0;0;0;229;0.0;"001-3";1;"Aprende Python desde cero";1;249.0;"affiliate-credit-202204070840_2532";"20";"0"
43274;"Completado";"2022-02-23 15:34";2764;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"001-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
43275;"Completado";"2022-02-23 15:37";3703;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"001-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
43277;"Completado";"2022-02-23 16:51";3665;"Stripe";0.0;199.0;0;0;199;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
43278;"Completado";"2022-02-23 18:57";2743;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
43279;"Completado";"2022-02-23 20:23";2776;"Stripe";0.0;199.0;0;0;199;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
43280;"Completado";"2022-02-23 21:27";2748;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"001-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
43306;"Completado";"2022-02-24 9:46";500;"Fraccionar pago";0.0;299.0;0;0;299;0.0;"";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
43310;"Completado";"2022-02-24 10:57";498;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"001-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
43311;"Completado";"2022-02-24 11:49";1613;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"001-3";1;"Aprende Python desde cero";1;249.0;"";"";""
43317;"Procesando";"2022-02-24 12:17";11;"Visa ending in 0908";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
43320;"Completado";"2022-02-24 12:35";465;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
43321;"Completado";"2022-02-24 13:13";3021;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"001-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
43322;"Completado";"2022-02-24 13:15";4253;"Stripe";0.0;199.0;0;0;199;0.0;"001-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
43324;"Completado";"2022-02-24 14:21";1570;"Stripe";0.0;249.0;0;0;249;0.0;"001-3";1;"Aprende Python desde cero";1;249.0;"";"";""
43325;"Procesando";"2022-02-24 16:17";1581;"Visa ending in 1993";0.0;299.0;0;0;299;1.73;"";1;"Conviertete en Analista de datos de cero a 100";1;299.0;"";"";""
43326;"Completado";"2022-02-24 19:36";1563;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
43328;"Completado";"2022-02-24 23:05";1568;"Pago con tarjeta";0.0;199.0;0;0;199;0.0;"";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
43329;"Completado";"2022-02-25 8:35";78;"Pago con tarjeta";0.0;299.0;0;0;299;0.0;"";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"";"";""
43332;"Completado";"2022-02-25 10:20";4061;"Pago con tarjeta";20.0;179.0;0;0;179;0.0;"";1;"Power BI: Como crear dashborads inteligentes";1;199.0;"affiliate-credit-202204131500_2112";"20";"0"
43333;"Completado";"2022-02-25 10:24";309;"Pago con tarjeta";0.0;189.0;0;0;189;0.0;"001-1";1;"MYSQL: Analisis de datos avanzado";1;199.0;"";"";""
